predicted_label|	stack|	buffer|	dependencies|	sentence
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k1')]|	ROOT neVlalu gadicAyi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT rAjaliMgu oVkasAri wAlYaM wIsicUSAdu
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT rAjaliMgu oVkasAri wAlYaM wIsicUSAdu
SHIFT|	[0, 1, 2]|	[3, 4]|	[]|	ROOT rAjaliMgu oVkasAri wAlYaM wIsicUSAdu
SHIFT|	[0, 1, 2, 3]|	[4]|	[]|	ROOT rAjaliMgu oVkasAri wAlYaM wIsicUSAdu
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT rAjaliMgu oVkasAri wAlYaM wIsicUSAdu
LEFTARC#k7t|	[0, 1, 2, 4]|	[]|	[(4, 3, 'k2')]|	ROOT rAjaliMgu oVkasAri wAlYaM wIsicUSAdu
LEFTARC#k1|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k7t')]|	ROOT rAjaliMgu oVkasAri wAlYaM wIsicUSAdu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k7t'), (4, 1, 'k1')]|	ROOT rAjaliMgu oVkasAri wAlYaM wIsicUSAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT saMculu bAgA wadisipoyAyi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT saMculu bAgA wadisipoyAyi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT saMculu bAgA wadisipoyAyi
LEFTARC#adv|	[0, 1, 2, 3]|	[]|	[]|	ROOT saMculu bAgA wadisipoyAyi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT saMculu bAgA wadisipoyAyi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'adv'), (3, 1, 'k1')]|	ROOT saMculu bAgA wadisipoyAyi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT saMculu pAdayinavi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT saMculu pAdayinavi
LEFTARC#k1|	[0, 1, 2]|	[]|	[]|	ROOT saMculu pAdayinavi
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k1')]|	ROOT saMculu pAdayinavi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT uppu karigipoyiMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT uppu karigipoyiMxi
LEFTARC#k1|	[0, 1, 2]|	[]|	[]|	ROOT uppu karigipoyiMxi
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k1')]|	ROOT uppu karigipoyiMxi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT edu bAgA vAnalu kuriSAyi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT edu bAgA vAnalu kuriSAyi
SHIFT|	[0, 1, 2]|	[3, 4]|	[]|	ROOT edu bAgA vAnalu kuriSAyi
SHIFT|	[0, 1, 2, 3]|	[4]|	[]|	ROOT edu bAgA vAnalu kuriSAyi
LEFTARC#k1|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT edu bAgA vAnalu kuriSAyi
LEFTARC#adv|	[0, 1, 2, 4]|	[]|	[(4, 3, 'k1')]|	ROOT edu bAgA vAnalu kuriSAyi
LEFTARC#k7t|	[0, 1, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'adv')]|	ROOT edu bAgA vAnalu kuriSAyi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'adv'), (4, 1, 'k7t')]|	ROOT edu bAgA vAnalu kuriSAyi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT aMxuke gaxilo wadi ceriMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT aMxuke gaxilo wadi ceriMxi
SHIFT|	[0, 1, 2]|	[3, 4]|	[]|	ROOT aMxuke gaxilo wadi ceriMxi
SHIFT|	[0, 1, 2, 3]|	[4]|	[]|	ROOT aMxuke gaxilo wadi ceriMxi
LEFTARC#k1|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT aMxuke gaxilo wadi ceriMxi
LEFTARC#k7p|	[0, 1, 2, 4]|	[]|	[(4, 3, 'k1')]|	ROOT aMxuke gaxilo wadi ceriMxi
RIGHTARC#ccof|	[0, 1, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'k7p')]|	ROOT aMxuke gaxilo wadi ceriMxi
RIGHTARC#root|	[0, 1]|	[]|	[(4, 3, 'k1'), (4, 2, 'k7p'), (1, 4, 'ccof')]|	ROOT aMxuke gaxilo wadi ceriMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT saMculu wadisipoyAyi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT saMculu wadisipoyAyi
LEFTARC#k1|	[0, 1, 2]|	[]|	[]|	ROOT saMculu wadisipoyAyi
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k1')]|	ROOT saMculu wadisipoyAyi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT rAjaliMgu laboxibomannAdu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT rAjaliMgu laboxibomannAdu
LEFTARC#k1|	[0, 1, 2]|	[]|	[]|	ROOT rAjaliMgu laboxibomannAdu
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k1')]|	ROOT rAjaliMgu laboxibomannAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT cesexi migiliMxi ammAdu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT cesexi migiliMxi ammAdu
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT cesexi migiliMxi ammAdu
LEFTARC#k2|	[0, 1, 2, 3]|	[]|	[]|	ROOT cesexi migiliMxi ammAdu
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT cesexi migiliMxi ammAdu
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k2'), (3, 1, 'vmod')]|	ROOT cesexi migiliMxi ammAdu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT edu nenu pasupu koVnnAnu
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT edu nenu pasupu koVnnAnu
SHIFT|	[0, 1, 2]|	[3, 4]|	[]|	ROOT edu nenu pasupu koVnnAnu
SHIFT|	[0, 1, 2, 3]|	[4]|	[]|	ROOT edu nenu pasupu koVnnAnu
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT edu nenu pasupu koVnnAnu
LEFTARC#k1|	[0, 1, 2, 4]|	[]|	[(4, 3, 'k2')]|	ROOT edu nenu pasupu koVnnAnu
LEFTARC#k7t|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k1')]|	ROOT edu nenu pasupu koVnnAnu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k1'), (4, 1, 'k7t')]|	ROOT edu nenu pasupu koVnnAnu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT saMcula pasupuni neVlalu uMcAnu
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT saMcula pasupuni neVlalu uMcAnu
LEFTARC#nmod|	[0, 1, 2]|	[3, 4]|	[]|	ROOT saMcula pasupuni neVlalu uMcAnu
SHIFT|	[0, 2]|	[3, 4]|	[(2, 1, 'nmod')]|	ROOT saMcula pasupuni neVlalu uMcAnu
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'nmod')]|	ROOT saMcula pasupuni neVlalu uMcAnu
LEFTARC#k7t|	[0, 2, 3, 4]|	[]|	[(2, 1, 'nmod')]|	ROOT saMcula pasupuni neVlalu uMcAnu
LEFTARC#k2|	[0, 2, 4]|	[]|	[(2, 1, 'nmod'), (4, 3, 'k7t')]|	ROOT saMcula pasupuni neVlalu uMcAnu
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'nmod'), (4, 3, 'k7t'), (4, 2, 'k2')]|	ROOT saMcula pasupuni neVlalu uMcAnu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT neVlala Xara palikiMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT neVlala Xara palikiMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT neVlala Xara palikiMxi
LEFTARC#pof|	[0, 1, 2, 3]|	[]|	[]|	ROOT neVlala Xara palikiMxi
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'pof')]|	ROOT neVlala Xara palikiMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'pof'), (3, 1, 'k7t')]|	ROOT neVlala Xara palikiMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT lABaM cekUriMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT lABaM cekUriMxi
LEFTARC#k2|	[0, 1, 2]|	[]|	[]|	ROOT lABaM cekUriMxi
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k2')]|	ROOT lABaM cekUriMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT saMwoRaM ayiMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT saMwoRaM ayiMxi
LEFTARC#pof|	[0, 1, 2]|	[]|	[]|	ROOT saMwoRaM ayiMxi
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'pof')]|	ROOT saMwoRaM ayiMxi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT pEsalawo iMtAmeVku nagalu ceyiMcAnu
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT pEsalawo iMtAmeVku nagalu ceyiMcAnu
SHIFT|	[0, 1, 2]|	[3, 4]|	[]|	ROOT pEsalawo iMtAmeVku nagalu ceyiMcAnu
SHIFT|	[0, 1, 2, 3]|	[4]|	[]|	ROOT pEsalawo iMtAmeVku nagalu ceyiMcAnu
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT pEsalawo iMtAmeVku nagalu ceyiMcAnu
LEFTARC#k4|	[0, 1, 2, 4]|	[]|	[(4, 3, 'k2')]|	ROOT pEsalawo iMtAmeVku nagalu ceyiMcAnu
LEFTARC#k3|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4')]|	ROOT pEsalawo iMtAmeVku nagalu ceyiMcAnu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4'), (4, 1, 'k3')]|	ROOT pEsalawo iMtAmeVku nagalu ceyiMcAnu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT viRayaM rAjaliMguku weVlisiMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT viRayaM rAjaliMguku weVlisiMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT viRayaM rAjaliMguku weVlisiMxi
LEFTARC#k4|	[0, 1, 2, 3]|	[]|	[]|	ROOT viRayaM rAjaliMguku weVlisiMxi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k4')]|	ROOT viRayaM rAjaliMguku weVlisiMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k4'), (3, 1, 'k1')]|	ROOT viRayaM rAjaliMguku weVlisiMxi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT rAjaliMguku kaMtimIxa kunuku lexu
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT rAjaliMguku kaMtimIxa kunuku lexu
SHIFT|	[0, 1, 2]|	[3, 4]|	[]|	ROOT rAjaliMguku kaMtimIxa kunuku lexu
SHIFT|	[0, 1, 2, 3]|	[4]|	[]|	ROOT rAjaliMguku kaMtimIxa kunuku lexu
LEFTARC#k1|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT rAjaliMguku kaMtimIxa kunuku lexu
LEFTARC#k7|	[0, 1, 2, 4]|	[]|	[(4, 3, 'k1')]|	ROOT rAjaliMguku kaMtimIxa kunuku lexu
LEFTARC#k4|	[0, 1, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'k7')]|	ROOT rAjaliMguku kaMtimIxa kunuku lexu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'k7'), (4, 1, 'k4')]|	ROOT rAjaliMguku kaMtimIxa kunuku lexu
SHIFT|	[0]|	[1, 2, 3, 4, 5]|	[]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
SHIFT|	[0, 1, 2]|	[3, 4, 5]|	[]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
SHIFT|	[0, 1, 2, 3]|	[4, 5]|	[]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[5]|	[]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
LEFTARC#k7t|	[0, 1, 2, 4]|	[5]|	[(4, 3, 'k2')]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
SHIFT|	[0, 1, 4]|	[5]|	[(4, 3, 'k2'), (4, 2, 'k7t')]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
LEFTARC#vmod|	[0, 1, 4, 5]|	[]|	[(4, 3, 'k2'), (4, 2, 'k7t')]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
LEFTARC#k1|	[0, 1, 5]|	[]|	[(4, 3, 'k2'), (4, 2, 'k7t'), (5, 4, 'vmod')]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
RIGHTARC#root|	[0, 5]|	[]|	[(4, 3, 'k2'), (4, 2, 'k7t'), (5, 4, 'vmod'), (5, 1, 'k1')]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT ullipAyalu murigipoyAyi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT ullipAyalu murigipoyAyi
LEFTARC#k1|	[0, 1, 2]|	[]|	[]|	ROOT ullipAyalu murigipoyAyi
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k1')]|	ROOT ullipAyalu murigipoyAyi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT eVMdalaku ullipAyalu pAdayipoyAyi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT eVMdalaku ullipAyalu pAdayipoyAyi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT eVMdalaku ullipAyalu pAdayipoyAyi
LEFTARC#k1|	[0, 1, 2, 3]|	[]|	[]|	ROOT eVMdalaku ullipAyalu pAdayipoyAyi
LEFTARC#rh|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT eVMdalaku ullipAyalu pAdayipoyAyi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k1'), (3, 1, 'rh')]|	ROOT eVMdalaku ullipAyalu pAdayipoyAyi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT cesexi ullipAyalu pAraveSAdu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT cesexi ullipAyalu pAraveSAdu
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT cesexi ullipAyalu pAraveSAdu
LEFTARC#k2|	[0, 1, 2, 3]|	[]|	[]|	ROOT cesexi ullipAyalu pAraveSAdu
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT cesexi ullipAyalu pAraveSAdu
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k2'), (3, 1, 'vmod')]|	ROOT cesexi ullipAyalu pAraveSAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT gaxi kadigiMcAdu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT gaxi kadigiMcAdu
LEFTARC#k7p|	[0, 1, 2]|	[]|	[]|	ROOT gaxi kadigiMcAdu
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k7p')]|	ROOT gaxi kadigiMcAdu
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]|	[]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]|	[]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
SHIFT|	[0, 1, 2]|	[3, 4, 5, 6, 7, 8, 9, 10, 11]|	[]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
LEFTARC#k2|	[0, 1, 2, 3]|	[4, 5, 6, 7, 8, 9, 10, 11]|	[]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
LEFTARC#k1|	[0, 1, 3]|	[4, 5, 6, 7, 8, 9, 10, 11]|	[(3, 2, 'k2')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
SHIFT|	[0, 3]|	[4, 5, 6, 7, 8, 9, 10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
SHIFT|	[0, 3, 4]|	[5, 6, 7, 8, 9, 10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
SHIFT|	[0, 3, 4, 5]|	[6, 7, 8, 9, 10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
LEFTARC#k2|	[0, 3, 4, 5, 6]|	[7, 8, 9, 10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
LEFTARC#k1|	[0, 3, 4, 6]|	[7, 8, 9, 10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
LEFTARC#vmod|	[0, 3, 6]|	[7, 8, 9, 10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2'), (6, 4, 'k1')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
SHIFT|	[0, 6]|	[7, 8, 9, 10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2'), (6, 4, 'k1'), (6, 3, 'vmod')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
LEFTARC#nmod|	[0, 6, 7]|	[8, 9, 10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2'), (6, 4, 'k1'), (6, 3, 'vmod')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
SHIFT|	[0, 7]|	[8, 9, 10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2'), (6, 4, 'k1'), (6, 3, 'vmod'), (7, 6, 'nmod')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
LEFTARC#nmod|	[0, 7, 8]|	[9, 10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2'), (6, 4, 'k1'), (6, 3, 'vmod'), (7, 6, 'nmod')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
SHIFT|	[0, 8]|	[9, 10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2'), (6, 4, 'k1'), (6, 3, 'vmod'), (7, 6, 'nmod'), (8, 7, 'nmod')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
LEFTARC#k1s|	[0, 8, 9]|	[10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2'), (6, 4, 'k1'), (6, 3, 'vmod'), (7, 6, 'nmod'), (8, 7, 'nmod')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
SHIFT|	[0, 9]|	[10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2'), (6, 4, 'k1'), (6, 3, 'vmod'), (7, 6, 'nmod'), (8, 7, 'nmod'), (9, 8, 'k1s')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
SHIFT|	[0, 9, 10]|	[11]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2'), (6, 4, 'k1'), (6, 3, 'vmod'), (7, 6, 'nmod'), (8, 7, 'nmod'), (9, 8, 'k1s')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
LEFTARC#k1|	[0, 9, 10, 11]|	[]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2'), (6, 4, 'k1'), (6, 3, 'vmod'), (7, 6, 'nmod'), (8, 7, 'nmod'), (9, 8, 'k1s')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
LEFTARC#k2|	[0, 9, 11]|	[]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2'), (6, 4, 'k1'), (6, 3, 'vmod'), (7, 6, 'nmod'), (8, 7, 'nmod'), (9, 8, 'k1s'), (11, 10, 'k1')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
RIGHTARC#root|	[0, 11]|	[]|	[(3, 2, 'k2'), (3, 1, 'k1'), (6, 5, 'k2'), (6, 4, 'k1'), (6, 3, 'vmod'), (7, 6, 'nmod'), (8, 7, 'nmod'), (9, 8, 'k1s'), (11, 10, 'k1'), (11, 9, 'k2')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT ippudu oVkati pAdixi NULL
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT ippudu oVkati pAdixi NULL
SHIFT|	[0, 1, 2]|	[3, 4]|	[]|	ROOT ippudu oVkati pAdixi NULL
SHIFT|	[0, 1, 2, 3]|	[4]|	[]|	ROOT ippudu oVkati pAdixi NULL
LEFTARC#k1|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT ippudu oVkati pAdixi NULL
LEFTARC#k1s|	[0, 1, 2, 4]|	[]|	[(4, 3, 'k1')]|	ROOT ippudu oVkati pAdixi NULL
LEFTARC#k7t|	[0, 1, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'k1s')]|	ROOT ippudu oVkati pAdixi NULL
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'k1s'), (4, 1, 'k7t')]|	ROOT ippudu oVkati pAdixi NULL
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT oVkati cUdixi NULL
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT oVkati cUdixi NULL
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT oVkati cUdixi NULL
LEFTARC#k1|	[0, 1, 2, 3]|	[]|	[]|	ROOT oVkati cUdixi NULL
LEFTARC#k1s|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT oVkati cUdixi NULL
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k1'), (3, 1, 'k1s')]|	ROOT oVkati cUdixi NULL
SHIFT|	[0]|	[1, 2]|	[]|	ROOT gexeVlanu mepuwAdu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT gexeVlanu mepuwAdu
LEFTARC#k4|	[0, 1, 2]|	[]|	[]|	ROOT gexeVlanu mepuwAdu
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k4')]|	ROOT gexeVlanu mepuwAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ayinA pAdi peVragalexu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ayinA pAdi peVragalexu
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT ayinA pAdi peVragalexu
LEFTARC#k1|	[0, 1, 2, 3]|	[]|	[]|	ROOT ayinA pAdi peVragalexu
LEFTARC#sent-adv|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT ayinA pAdi peVragalexu
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k1'), (3, 1, 'sent-adv')]|	ROOT ayinA pAdi peVragalexu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT roju uxayaM eVMdugaddi peVdawAdu
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT roju uxayaM eVMdugaddi peVdawAdu
LEFTARC#nmod|	[0, 1, 2]|	[3, 4]|	[]|	ROOT roju uxayaM eVMdugaddi peVdawAdu
SHIFT|	[0, 2]|	[3, 4]|	[(2, 1, 'nmod')]|	ROOT roju uxayaM eVMdugaddi peVdawAdu
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'nmod')]|	ROOT roju uxayaM eVMdugaddi peVdawAdu
LEFTARC#k2|	[0, 2, 3, 4]|	[]|	[(2, 1, 'nmod')]|	ROOT roju uxayaM eVMdugaddi peVdawAdu
LEFTARC#k7t|	[0, 2, 4]|	[]|	[(2, 1, 'nmod'), (4, 3, 'k2')]|	ROOT roju uxayaM eVMdugaddi peVdawAdu
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'nmod'), (4, 3, 'k2'), (4, 2, 'k7t')]|	ROOT roju uxayaM eVMdugaddi peVdawAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT oVkasAri kudiwi peVdawAdu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT oVkasAri kudiwi peVdawAdu
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT oVkasAri kudiwi peVdawAdu
LEFTARC#k2|	[0, 1, 2, 3]|	[]|	[]|	ROOT oVkasAri kudiwi peVdawAdu
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT oVkasAri kudiwi peVdawAdu
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k2'), (3, 1, 'k7t')]|	ROOT oVkasAri kudiwi peVdawAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT iMkosAri paccimewa peVdawAdu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT iMkosAri paccimewa peVdawAdu
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT iMkosAri paccimewa peVdawAdu
LEFTARC#k2|	[0, 1, 2, 3]|	[]|	[]|	ROOT iMkosAri paccimewa peVdawAdu
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT iMkosAri paccimewa peVdawAdu
